ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
12025,91730,96321,27128,26562,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,1,Ineligible
12027,88290,91364,28229,24537,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,24,Ineligible
12035,110977,125722,36431,40411,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,42,Ineligible
12037,151999,161548,75404,78725,Switzerland,Associate,4,3,Positive,Retail,Junior,Junior,Cubicle,6,Ineligible
12042,99759,104495,31384,27884,Switzerland,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,2,Ineligible
12049,92059,102615,33333,26185,Switzerland,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,4,Ineligible
12050,81340,87007,25520,25214,Switzerland,Analyst,2,0,Negative,Automotive,Junior,Junior,Cubicle,2,Ineligible
12053,93808,105834,26646,25011,Switzerland,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,17,Ineligible
12054,109789,106842,34809,36928,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,45,Ineligible
12057,79432,81390,20788,22265,Switzerland,Analyst,3,0,Negative,Industrials,Junior,Junior,Cubicle,3,Ineligible
12066,147877,156424,67064,79394,Switzerland,Associate,6,4,Neutral,CPG,Junior,Junior,Cubicle,44,Ineligible
12072,81332,89238,22566,30996,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,35,Ineligible
12073,81063,85693,22160,26952,Switzerland,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,16,Ineligible
12076,147258,151387,76123,78728,Switzerland,Associate,6,3,Neutral,CPG,Junior,Junior,Cubicle,28,Ineligible
12078,80622,81701,28878,26329,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,33,Ineligible
12079,155012,155599,78766,75987,Switzerland,Associate,5,3,Positive,Pharma,Junior,Junior,Cubicle,46,Ineligible
12081,131540,148220,71845,70124,Switzerland,Associate,6,2,Neutral,Industrials,Junior,Junior,Cubicle,24,Ineligible
12090,158362,170955,73683,89447,Switzerland,Associate,6,3,Positive,Pharma,Junior,Junior,Cubicle,2,Ineligible
12093,136954,145187,68913,70985,Switzerland,Associate,4,2,Positive,Real Estate,Junior,Junior,Cubicle,8,Ineligible
12096,99736,102415,30576,33315,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,31,Ineligible
12131,125831,140640,61093,73847,Switzerland,Associate,4,1,Positive,Real Estate,Junior,Junior,Cubicle,16,Ineligible
12155,88442,93492,25462,29841,Switzerland,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,19,Ineligible
12169,95605,97412,28180,24628,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,29,Ineligible
12172,73576,74338,21530,20979,Switzerland,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,3,Ineligible
12175,97988,103916,36598,38431,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,20,Ineligible
12176,87331,82089,25429,22845,Switzerland,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,23,Ineligible
12179,77018,79142,22882,24092,Switzerland,Analyst,2,0,Negative,Retail,Junior,Junior,Cubicle,15,Ineligible
12181,82847,82040,24431,23117,Switzerland,Analyst,2,0,Negative,Retail,Junior,Junior,Cubicle,37,Ineligible
12190,97318,98801,29538,26612,Switzerland,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,25,Ineligible
12195,87171,88492,23124,21035,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,11,Ineligible
12201,165586,184627,87814,85829,Switzerland,Associate,6,4,Positive,CPG,Junior,Junior,Cubicle,37,Ineligible
12211,75292,85587,23469,27443,Switzerland,Analyst,2,0,Negative,Media,Junior,Junior,Cubicle,20,Ineligible
12213,129227,141166,62572,70752,Switzerland,Associate,5,3,Neutral,Real Estate,Junior,Junior,Cubicle,36,Ineligible
12216,410017,469025,305853,346466,Switzerland,VP,10,29,Neutral,Industrials,VP,Senior,Shared,18,Ineligible
12217,422343,480352,327214,381549,Switzerland,VP,13,28,Neutral,Aerospace,VP,Senior,Shared,20,Ineligible
12218,78508,80399,25985,26732,Switzerland,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,41,Ineligible
12233,403312,457964,320660,367684,Switzerland,VP,15,25,Neutral,Aerospace,VP,Senior,Shared,5,Ineligible
12241,78947,82745,27797,22794,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,21,Ineligible
12245,83916,84298,23279,25841,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,16,Ineligible
12247,99395,106555,29253,28552,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,47,Ineligible
12253,101510,104159,30281,32616,Switzerland,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,9,Ineligible
12257,100111,105821,32264,27083,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,35,Ineligible
12265,86906,87356,19521,26154,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,42,Ineligible
12274,409814,477031,334177,396288,Switzerland,VP,10,29,Neutral,Tech,VP,Senior,Shared,3,Ineligible
12275,128996,141572,62893,73074,Switzerland,Associate,5,2,Neutral,Law,Junior,Junior,Cubicle,32,Ineligible
12281,482405,530808,402451,416132,Switzerland,VP,12,34,Positive,Retail,VP,Senior,Shared,23,Ineligible
12286,136379,149188,68734,77353,Switzerland,Associate,6,2,Neutral,Pharma,Junior,Junior,Cubicle,25,Ineligible
12293,107627,105425,29956,32949,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,6,Ineligible
12304,97231,98070,32841,29181,Switzerland,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,4,Ineligible
12310,142047,164018,71049,87940,Switzerland,Associate,5,3,Neutral,Real Estate,Junior,Junior,Cubicle,20,Ineligible
12313,3548576,4624605,10459268,13880632,Switzerland,MD,20,378,Positive,Aerospace,Executive,Senior,Corner,12,Ineligible
12314,138973,145796,71168,66083,Switzerland,Associate,6,2,Neutral,Tech,Junior,Junior,Cubicle,18,Ineligible
12317,439142,479114,375735,380222,Switzerland,VP,13,30,Neutral,Tech,VP,Senior,Shared,8,Ineligible
12318,72255,77557,22551,23325,Switzerland,Analyst,2,0,Negative,Automotive,Junior,Junior,Cubicle,1,Ineligible
12324,93539,95777,25426,24467,Switzerland,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,32,Ineligible
12336,83135,89584,25210,26388,Switzerland,Analyst,2,0,Negative,Aerospace,Junior,Junior,Cubicle,30,Ineligible
12338,2857114,3399376,8548782,10153907,Switzerland,MD,20,296,Positive,Real Estate,Executive,Senior,Corner,20,Ineligible
12340,83072,83221,27995,21452,Switzerland,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,21,Ineligible
12341,455750,582159,368315,469659,Switzerland,VP,11,32,Positive,Real Estate,VP,Senior,Shared,4,Ineligible
12342,394055,438543,317419,357760,Switzerland,VP,9,27,Neutral,Pharma,VP,Senior,Shared,29,Ineligible
12344,102575,109914,31704,36561,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,35,Ineligible
12345,99663,103522,30730,36129,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,44,Ineligible
12346,87868,89857,31300,26053,Switzerland,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,47,Ineligible
12351,79734,87497,27732,26263,Switzerland,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,26,Ineligible
12355,107429,109858,35915,29770,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,8,Ineligible
12362,135924,153560,71387,73587,Switzerland,Associate,5,2,Positive,Aerospace,Junior,Junior,Cubicle,35,Ineligible
12363,3289732,4162348,9791591,12231960,Switzerland,MD,21,348,Neutral,Industrials,Executive,Senior,Corner,27,Eligible
12368,148964,163563,75294,83630,Switzerland,Associate,5,4,Neutral,Law,Junior,Junior,Cubicle,11,Ineligible
12372,399110,464917,306117,345010,Switzerland,VP,11,28,Neutral,CPG,VP,Senior,Shared,12,Ineligible
12385,92004,94338,26429,24586,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,44,Ineligible
12388,101581,110688,28922,32838,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,46,Ineligible
12393,174099,190291,87297,96401,Switzerland,Associate,6,5,Positive,Retail,Junior,Junior,Cubicle,18,Ineligible
12394,73182,74679,21493,20094,Switzerland,Analyst,1,0,Negative,Media,Junior,Junior,Cubicle,30,Ineligible
12398,90447,89172,30263,24449,Switzerland,Analyst,3,0,Neutral,CPG,Junior,Junior,Cubicle,37,Ineligible
12401,80200,90603,21826,25936,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,4,Ineligible
12402,92179,105346,30397,32946,Switzerland,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,43,Ineligible
12404,417740,476663,337832,364711,Switzerland,VP,8,31,Neutral,Automotive,VP,Senior,Shared,36,Ineligible
12409,139241,155429,80125,70809,Switzerland,Associate,5,3,Neutral,Law,Junior,Junior,Cubicle,4,Ineligible
12411,100455,105848,28907,29674,Switzerland,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,25,Ineligible
12414,78732,78275,23224,24231,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,7,Ineligible
12415,421724,478298,332683,382035,Switzerland,VP,13,27,Neutral,CPG,VP,Senior,Shared,29,Ineligible
12431,77244,78059,21394,20940,Switzerland,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,13,Ineligible
12436,85777,88387,23794,26820,Switzerland,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,37,Ineligible
12439,160429,182255,72978,95355,Switzerland,Associate,8,2,Positive,CPG,Junior,Junior,Cubicle,45,Ineligible
12443,88712,92174,27741,23522,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,23,Ineligible
12445,94254,103009,30387,32874,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,3,Ineligible
12448,430629,492856,335076,388176,Switzerland,VP,11,29,Positive,Aerospace,VP,Senior,Shared,36,Ineligible
12452,139400,133219,70256,70739,Switzerland,Associate,5,2,Positive,Pharma,Junior,Junior,Cubicle,15,Ineligible
12453,87346,86968,28551,25941,Switzerland,Analyst,1,0,Positive,CPG,Junior,Junior,Cubicle,27,Ineligible
12457,99093,113920,30845,30808,Switzerland,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,41,Ineligible
12458,85687,84154,27672,28509,Switzerland,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,20,Ineligible
12461,3421570,4112446,10420363,12280202,Switzerland,MD,16,366,Positive,Industrials,Executive,Senior,Corner,17,Ineligible
12466,82229,91601,22615,20851,Switzerland,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,45,Ineligible
12467,92949,96316,26298,31226,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,1,Ineligible
12470,90055,97573,28382,26296,Switzerland,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,36,Ineligible
12476,96553,101900,28800,28725,Switzerland,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,11,Ineligible
12479,148719,158460,78366,87818,Switzerland,Associate,5,3,Positive,Pharma,Junior,Junior,Cubicle,44,Ineligible
12484,96642,101601,28813,29025,Switzerland,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,41,Ineligible
12488,3377198,4420682,9964312,13354532,Switzerland,MD,20,360,Neutral,Automotive,Executive,Senior,Corner,11,Ineligible
12492,82140,86553,27250,27699,Switzerland,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,18,Ineligible
12493,82411,84993,28682,28302,Switzerland,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,38,Ineligible
12495,79307,92516,21029,28478,Switzerland,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,2,Ineligible
12501,457087,555760,363462,453410,Switzerland,VP,13,32,Neutral,Aerospace,VP,Senior,Shared,24,Ineligible
12505,71423,71576,18580,20167,Switzerland,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,9,Ineligible
12507,89272,92228,26673,28877,Switzerland,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,21,Ineligible
12508,80544,82809,21818,25032,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,9,Ineligible
12514,129740,134335,71506,68906,Switzerland,Associate,2,3,Positive,Pharma,Junior,Junior,Cubicle,11,Ineligible
12516,3266439,3941350,9860785,11802294,Switzerland,MD,19,348,Neutral,Aerospace,Executive,Senior,Corner,21,Ineligible
12520,96476,102885,26976,26969,Switzerland,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,18,Ineligible
12525,103540,102813,30828,26311,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,12,Ineligible
12531,147277,159675,82628,85914,Switzerland,Associate,4,3,Positive,Real Estate,Junior,Junior,Cubicle,41,Ineligible
12535,137702,151738,72696,87737,Switzerland,Associate,6,3,Negative,Industrials,Junior,Junior,Cubicle,18,Ineligible
12536,77663,76839,25281,24390,Switzerland,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,27,Ineligible
12542,77843,86719,26755,27148,Switzerland,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,46,Ineligible
12544,141583,155109,69038,84149,Switzerland,Associate,6,3,Neutral,Automotive,Junior,Junior,Cubicle,37,Ineligible
12555,434980,482425,364022,398543,Switzerland,VP,13,30,Neutral,Real Estate,VP,Senior,Shared,18,Ineligible
12559,82538,85663,20418,19509,Switzerland,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,13,Ineligible
12560,452017,502496,377327,401059,Switzerland,VP,14,32,Negative,Industrials,VP,Senior,Shared,34,Ineligible
12564,168111,189876,86818,94413,Switzerland,Associate,6,3,Positive,Retail,Junior,Junior,Cubicle,29,Ineligible
12568,96570,96056,28738,26038,Switzerland,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,18,Ineligible
12582,78442,79903,25802,27748,Switzerland,Analyst,2,0,Negative,Pharma,Junior,Junior,Cubicle,33,Ineligible
12587,408535,462894,344030,370952,Switzerland,VP,11,29,Negative,Aerospace,VP,Senior,Shared,8,Ineligible
12589,79847,84866,23388,20310,Switzerland,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,32,Ineligible
12596,120614,125592,55037,60748,Switzerland,Associate,3,3,Neutral,Pharma,Junior,Junior,Cubicle,7,Ineligible
12600,102965,104865,30816,33041,Switzerland,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,34,Ineligible
12601,94652,94928,26679,29526,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,7,Ineligible
12612,97472,95384,29802,28716,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,24,Ineligible
12614,93777,101942,28565,30842,Switzerland,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,7,Ineligible
12620,134537,143688,68778,62974,Switzerland,Associate,7,2,Negative,Pharma,Junior,Junior,Cubicle,38,Ineligible
12621,94980,99059,30126,32349,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,45,Ineligible
12632,83909,86823,26293,26964,Switzerland,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,16,Ineligible
12633,85775,78709,23450,22360,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,13,Ineligible
12637,93074,98808,23224,28559,Switzerland,Analyst,3,0,Neutral,CPG,Junior,Junior,Cubicle,30,Ineligible
12639,72159,79362,23893,20145,Switzerland,Analyst,2,0,Negative,Retail,Junior,Junior,Cubicle,42,Ineligible
12650,95231,110722,32813,38968,Switzerland,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,11,Ineligible
12658,418978,462882,349889,373573,Switzerland,VP,12,28,Neutral,Law,VP,Senior,Shared,13,Ineligible
12662,98182,113092,32089,31631,Switzerland,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,34,Ineligible
12664,80677,83457,23888,27003,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,25,Ineligible
12666,443376,530113,342949,438369,Switzerland,VP,15,29,Neutral,Pharma,VP,Senior,Shared,39,Ineligible
12669,101048,95562,31237,31637,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,44,Ineligible
12673,88303,91345,22585,28374,Switzerland,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,46,Ineligible
12676,101287,104863,25693,30652,Switzerland,Analyst,3,0,Positive,Law,Junior,Junior,Cubicle,9,Ineligible
12686,87832,91897,24610,23334,Switzerland,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,1,Ineligible
12696,77782,77386,21236,19118,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,35,Ineligible
12699,77525,78194,23111,26206,Switzerland,Analyst,2,0,Negative,Real Estate,Junior,Junior,Cubicle,9,Ineligible
12700,84023,83399,24103,24097,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,30,Ineligible
12711,477444,550905,384364,469528,Switzerland,VP,10,35,Positive,Industrials,VP,Senior,Shared,26,Ineligible
12714,105483,110652,30369,36375,Switzerland,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,18,Ineligible
12726,455612,510595,372271,412561,Switzerland,VP,10,33,Positive,Media,VP,Senior,Shared,10,Ineligible
12729,85847,86763,26756,22750,Switzerland,Analyst,2,0,Negative,Real Estate,Junior,Junior,Cubicle,36,Ineligible
12733,396080,465625,325546,386475,Switzerland,VP,13,25,Neutral,CPG,VP,Senior,Shared,30,Ineligible
12737,480621,488781,380065,401282,Switzerland,VP,12,36,Neutral,Law,VP,Senior,Shared,37,Ineligible
12740,438794,472502,355027,360178,Switzerland,VP,16,26,Positive,Retail,VP,Senior,Shared,30,Ineligible
12746,99594,95860,29849,30902,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,20,Ineligible
12755,78102,85908,20313,24614,Switzerland,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,31,Ineligible
12761,69456,74732,20574,22646,Switzerland,Analyst,2,0,Negative,Industrials,Junior,Junior,Cubicle,35,Ineligible
12762,89709,101574,21055,33605,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,43,Ineligible
12764,96678,100609,28517,25631,Switzerland,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,6,Ineligible
12765,71714,73548,18950,19427,Switzerland,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,4,Ineligible
12783,146212,144359,75060,73996,Switzerland,Associate,5,4,Negative,Pharma,Junior,Junior,Cubicle,23,Ineligible
12785,442671,499841,308443,430690,Switzerland,VP,9,34,Neutral,Tech,VP,Senior,Shared,40,Ineligible
12792,100167,107497,27482,29160,Switzerland,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,31,Ineligible
12794,450523,500081,350427,411480,Switzerland,VP,11,34,Neutral,Real Estate,VP,Senior,Shared,38,Ineligible
12795,454206,530654,367499,411057,Switzerland,VP,13,31,Positive,Tech,VP,Senior,Shared,24,Ineligible
12797,94889,98152,28606,33561,Switzerland,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,11,Ineligible
12800,96928,105245,32502,30543,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,20,Ineligible
12805,96623,111220,33702,35302,Switzerland,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,40,Ineligible
12806,89184,94009,27084,32841,Switzerland,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,24,Ineligible
12809,76647,86329,24961,26639,Switzerland,Analyst,3,0,Negative,Media,Junior,Junior,Cubicle,19,Ineligible
12815,3208040,3652414,9692250,10923630,Switzerland,MD,19,339,Neutral,Automotive,Executive,Senior,Corner,27,Ineligible
12819,91364,100096,26413,29781,Switzerland,Analyst,1,0,Positive,Law,Junior,Junior,Cubicle,31,Ineligible
12821,107496,119103,37222,36125,Switzerland,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,41,Ineligible
12823,70041,72345,21979,22061,Switzerland,Analyst,1,0,Negative,Law,Junior,Junior,Cubicle,6,Ineligible
12824,94573,94612,30111,31246,Switzerland,Analyst,1,0,Positive,Automotive,Junior,Junior,Cubicle,3,Ineligible
12825,116791,120269,60846,62582,Switzerland,Associate,4,2,Neutral,Retail,Junior,Junior,Cubicle,13,Ineligible
12826,89344,88905,26653,24880,Switzerland,Analyst,1,0,Positive,CPG,Junior,Junior,Cubicle,42,Ineligible
12840,175649,189455,97454,102498,Switzerland,Associate,6,4,Positive,Real Estate,Junior,Junior,Cubicle,40,Ineligible
12841,500459,539770,385720,433539,Switzerland,VP,12,36,Positive,CPG,VP,Senior,Shared,1,Ineligible
12842,149524,165088,80855,81258,Switzerland,Associate,5,3,Positive,Retail,Junior,Junior,Cubicle,24,Ineligible
12851,81271,84162,23416,25165,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,18,Ineligible
12856,84308,86455,24764,28357,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,44,Ineligible
12861,92860,97041,27262,28353,Switzerland,Analyst,3,0,Neutral,CPG,Junior,Junior,Cubicle,31,Ineligible
12862,95716,97865,26863,24587,Switzerland,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,35,Ineligible
12863,88714,89727,28725,23385,Switzerland,Analyst,1,0,Positive,Pharma,Junior,Junior,Cubicle,30,Ineligible
12868,463619,514880,384218,439126,Switzerland,VP,16,31,Neutral,Industrials,VP,Senior,Shared,21,Ineligible
12873,3216896,4093005,9697170,12386558,Switzerland,MD,22,338,Positive,Industrials,Executive,Senior,Corner,15,Eligible
12890,430390,483869,325895,363937,Switzerland,VP,10,32,Neutral,Law,VP,Senior,Shared,26,Ineligible
12895,3232707,4169653,9509671,12789428,Switzerland,MD,20,342,Neutral,Automotive,Executive,Senior,Corner,38,Ineligible
12897,424256,486234,339726,400394,Switzerland,VP,13,29,Neutral,Aerospace,VP,Senior,Shared,44,Ineligible
12908,86209,89611,31972,27354,Switzerland,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,1,Ineligible
12939,95206,104391,22614,26008,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,15,Ineligible
12944,407845,459499,321832,370535,Switzerland,VP,10,28,Positive,CPG,VP,Senior,Shared,33,Ineligible
12946,145429,174897,74131,91638,Switzerland,Associate,5,4,Neutral,Media,Junior,Junior,Cubicle,8,Ineligible
12953,162706,195788,74086,91782,Switzerland,Associate,5,4,Positive,Media,Junior,Junior,Cubicle,9,Ineligible
12963,88630,87464,26930,24944,Switzerland,Analyst,3,0,Neutral,Industrials,Junior,Junior,Cubicle,26,Ineligible
12977,131929,143755,73288,71081,Switzerland,Associate,6,2,Neutral,Media,Junior,Junior,Cubicle,1,Ineligible
12979,87352,100030,23658,27678,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,13,Ineligible
12980,73198,78809,23994,21595,Switzerland,Analyst,2,0,Negative,Law,Junior,Junior,Cubicle,25,Ineligible
12981,369934,412561,287078,321516,Switzerland,VP,12,23,Neutral,Pharma,VP,Senior,Shared,39,Ineligible
12990,88380,87776,28517,23510,Switzerland,Analyst,3,0,Neutral,CPG,Junior,Junior,Cubicle,18,Ineligible
12997,141239,162694,68772,77542,Switzerland,Associate,4,3,Positive,Retail,Junior,Junior,Cubicle,9,Ineligible
13002,83448,98294,24896,28131,Switzerland,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,17,Ineligible
13017,81241,88539,26026,28701,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,42,Ineligible
13021,99158,106265,28059,30009,Switzerland,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,23,Ineligible
13022,168582,182443,92232,91712,Switzerland,Associate,6,4,Positive,Media,Junior,Junior,Cubicle,26,Ineligible
13030,157885,182290,80926,89815,Switzerland,Associate,6,5,Neutral,Real Estate,Junior,Junior,Cubicle,5,Ineligible
13034,93070,106495,23270,30866,Switzerland,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,3,Ineligible
13045,92783,101853,30298,28666,Switzerland,Analyst,1,0,Positive,Automotive,Junior,Junior,Cubicle,38,Ineligible
13049,3442520,4119285,10348438,12626176,Switzerland,MD,19,368,Neutral,CPG,Executive,Senior,Corner,4,Ineligible
13055,3437087,4373574,10172796,13164604,Switzerland,MD,22,365,Neutral,Aerospace,Executive,Senior,Corner,35,Eligible
13062,148337,172941,78262,79911,Switzerland,Associate,5,3,Positive,Aerospace,Junior,Junior,Cubicle,15,Ineligible
13063,122919,135998,60388,69445,Switzerland,Associate,3,3,Neutral,Law,Junior,Junior,Cubicle,33,Ineligible
13067,449640,495351,373181,420252,Switzerland,VP,16,27,Positive,Law,VP,Senior,Shared,36,Ineligible
13072,71766,76591,18681,20956,Switzerland,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,15,Ineligible
13074,3266904,4136584,9718239,12455811,Switzerland,MD,15,349,Positive,Tech,Executive,Senior,Corner,41,Ineligible
13075,86174,87597,25673,27449,Switzerland,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,10,Ineligible
13078,98483,101171,30570,32559,Switzerland,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,20,Ineligible
13085,88907,98043,24146,28364,Switzerland,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,34,Ineligible
13087,85327,84962,25618,23391,Switzerland,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,47,Ineligible
13092,167678,158853,82526,80727,Switzerland,Associate,6,4,Positive,Media,Junior,Junior,Cubicle,36,Ineligible
13093,140754,154953,71776,70392,Switzerland,Associate,5,3,Positive,Aerospace,Junior,Junior,Cubicle,29,Ineligible
13095,142799,155802,72148,72643,Switzerland,Associate,7,2,Neutral,Industrials,Junior,Junior,Cubicle,25,Ineligible
13098,82036,85334,25230,25297,Switzerland,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,20,Ineligible
13100,91912,91835,23895,35524,Switzerland,Analyst,1,0,Positive,Aerospace,Junior,Junior,Cubicle,37,Ineligible
13101,409405,419037,316822,341287,Switzerland,VP,12,28,Neutral,Law,VP,Senior,Shared,34,Ineligible
13103,86198,91451,24682,27732,Switzerland,Analyst,3,0,Neutral,Automotive,Junior,Junior,Cubicle,4,Ineligible
13106,90945,99436,26013,34849,Switzerland,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,3,Ineligible
13112,77077,76503,22691,24298,Switzerland,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,14,Ineligible
13121,85802,86681,29007,25216,Switzerland,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,17,Ineligible
13128,146195,154612,75650,68552,Switzerland,Associate,4,3,Positive,Real Estate,Junior,Junior,Cubicle,31,Ineligible
13129,95670,107309,29813,29041,Switzerland,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,4,Ineligible
