ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
25810,78540,79140,26206,24595,UK,Analyst,0,0,Positive,Law,Junior,Junior,Cubicle,23,Ineligible
25812,91212,96685,28798,34379,UK,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,21,Ineligible
25814,84545,93591,26667,28059,UK,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,28,Ineligible
25815,85522,96536,25384,26019,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,26,Ineligible
25821,419066,439709,360710,359351,UK,VP,10,32,Negative,Tech,VP,Senior,Shared,29,Ineligible
25824,133401,144835,63707,71531,UK,Associate,5,3,Positive,Industrials,Junior,Junior,Cubicle,5,Ineligible
25829,147471,160079,69399,80023,UK,Associate,6,3,Positive,CPG,Junior,Junior,Cubicle,13,Ineligible
25830,87814,100250,30224,31850,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,38,Ineligible
25833,135524,149865,70573,72502,UK,Associate,4,4,Neutral,Aerospace,Junior,Junior,Cubicle,5,Ineligible
25845,79074,82840,23587,25305,UK,Analyst,1,0,Positive,Industrials,Junior,Junior,Cubicle,21,Ineligible
25846,111597,114591,61730,54128,UK,Associate,4,3,Neutral,Law,Junior,Junior,Cubicle,38,Ineligible
25849,172673,185872,86766,91585,UK,Associate,7,5,Positive,Law,Junior,Junior,Cubicle,47,Ineligible
25862,83389,87454,26414,23947,UK,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,2,Ineligible
25866,72204,75497,21313,22595,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,25,Ineligible
25872,3253455,3967610,9728079,12012234,UK,MD,20,345,Positive,Aerospace,Executive,Senior,Corner,32,Ineligible
25881,142137,151648,69939,82628,UK,Associate,6,4,Neutral,Tech,Junior,Junior,Cubicle,22,Ineligible
25882,67340,73464,21275,22009,UK,Analyst,1,0,Neutral,Real Estate,Junior,Junior,Cubicle,33,Ineligible
25883,141403,152841,69632,74845,UK,Associate,6,3,Positive,Industrials,Junior,Junior,Cubicle,47,Ineligible
25886,407849,431501,339047,366256,UK,VP,13,26,Positive,Pharma,VP,Senior,Shared,2,Ineligible
25889,115218,139293,63061,68746,UK,Associate,4,3,Neutral,Automotive,Junior,Junior,Cubicle,4,Ineligible
25893,92424,98181,29465,29471,UK,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,20,Ineligible
25896,143958,154414,80693,72170,UK,Associate,3,4,Positive,Pharma,Junior,Junior,Cubicle,13,Ineligible
25902,125873,134737,65877,63764,UK,Associate,5,2,Positive,Aerospace,Junior,Junior,Cubicle,44,Ineligible
25903,73383,77993,21496,22191,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,25,Ineligible
25904,428997,510713,344199,438938,UK,VP,14,28,Positive,Retail,VP,Senior,Shared,3,Ineligible
25910,90177,92170,22990,30751,UK,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,12,Ineligible
25912,79233,81793,23455,23573,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,32,Ineligible
25926,141644,152483,63301,76243,UK,Associate,6,2,Positive,Industrials,Junior,Junior,Cubicle,30,Ineligible
25928,82235,84989,20810,20704,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,29,Ineligible
25930,67127,71548,19412,20339,UK,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,10,Ineligible
25933,86691,99558,27246,30068,UK,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,11,Ineligible
25935,88397,89804,27385,23509,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,19,Ineligible
25940,77120,79636,26236,25101,UK,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,36,Ineligible
25959,3099966,3752653,9398243,11222321,UK,MD,18,330,Neutral,Pharma,Executive,Senior,Corner,15,Ineligible
25960,128154,132652,66574,61220,UK,Associate,5,2,Positive,Automotive,Junior,Junior,Cubicle,40,Ineligible
25968,482809,553412,401651,469311,UK,VP,16,33,Positive,Aerospace,VP,Senior,Shared,1,Ineligible
25969,409922,439571,314590,332710,UK,VP,12,27,Positive,Aerospace,VP,Senior,Shared,1,Ineligible
25972,124037,135778,59003,65037,UK,Associate,7,2,Negative,Pharma,Junior,Junior,Cubicle,40,Ineligible
25974,94666,97479,25147,26610,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,31,Ineligible
25975,152762,154825,83498,81285,UK,Associate,6,3,Positive,Tech,Junior,Junior,Cubicle,29,Ineligible
25986,422871,473042,329550,356931,UK,VP,13,28,Positive,Media,VP,Senior,Shared,35,Ineligible
25987,83584,84474,28728,22567,UK,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,18,Ineligible
25991,78056,80940,20722,30481,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,20,Ineligible
25993,71975,74544,23174,20969,UK,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,41,Ineligible
25997,435907,501444,368738,415064,UK,VP,14,31,Neutral,Law,VP,Senior,Shared,39,Ineligible
25998,92773,102203,28371,32463,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,22,Ineligible
26001,69602,76460,22172,25913,UK,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,11,Ineligible
26003,65052,63576,18467,21462,UK,Analyst,1,0,Neutral,CPG,Junior,Junior,Cubicle,24,Ineligible
26007,70681,67294,21682,18788,UK,Analyst,2,0,Negative,Media,Junior,Junior,Cubicle,43,Ineligible
26011,148001,144030,68096,72366,UK,Associate,5,3,Positive,Aerospace,Junior,Junior,Cubicle,32,Ineligible
26013,98350,101478,32726,35668,UK,Analyst,3,0,Positive,Retail,Junior,Junior,Cubicle,9,Ineligible
26018,86706,93307,26190,28751,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,44,Ineligible
26022,127112,134013,61893,69564,UK,Associate,4,4,Neutral,Retail,Junior,Junior,Cubicle,45,Ineligible
26023,90263,96860,24679,29404,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,6,Ineligible
26025,72087,70584,21880,23786,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,15,Ineligible
26027,83650,84279,24872,24376,UK,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,15,Ineligible
26033,70671,74684,24829,21619,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,32,Ineligible
26044,71710,73055,20690,21576,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,30,Ineligible
26048,86504,91742,27900,28762,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,35,Ineligible
26049,76462,77118,22288,20467,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,47,Ineligible
26051,75811,78818,22713,19868,UK,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,21,Ineligible
26056,432511,510595,342055,414340,UK,VP,9,32,Positive,Real Estate,VP,Senior,Shared,26,Ineligible
26059,64807,69845,20405,20200,UK,Analyst,1,0,Neutral,Industrials,Junior,Junior,Cubicle,14,Ineligible
26060,148851,157435,80556,69934,UK,Associate,6,3,Positive,Pharma,Junior,Junior,Cubicle,29,Ineligible
26061,115150,136927,60581,63997,UK,Associate,4,2,Neutral,Tech,Junior,Junior,Cubicle,2,Ineligible
26076,455310,496128,349647,380936,UK,VP,12,34,Neutral,Tech,VP,Senior,Shared,37,Ineligible
26078,90177,94335,28295,31124,UK,Analyst,3,0,Positive,Industrials,Junior,Junior,Cubicle,44,Ineligible
26080,92754,101258,28013,32527,UK,Analyst,3,0,Positive,CPG,Junior,Junior,Cubicle,7,Ineligible
26081,155693,158357,80574,70630,UK,Associate,7,4,Positive,Industrials,Junior,Junior,Cubicle,17,Ineligible
26082,85712,94370,28404,31363,UK,Analyst,1,0,Positive,CPG,Junior,Junior,Cubicle,19,Ineligible
26086,73241,79300,22039,23815,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,6,Ineligible
26091,88390,90872,26831,30538,UK,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,6,Ineligible
26094,65066,66664,18977,18729,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,13,Ineligible
26095,128735,136019,64510,67732,UK,Associate,4,3,Positive,CPG,Junior,Junior,Cubicle,8,Ineligible
26096,90011,92415,26266,22802,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,23,Ineligible
26098,86546,90546,29153,28971,UK,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,25,Ineligible
26103,79660,79344,23352,21407,UK,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,28,Ineligible
26105,148268,172709,82447,90103,UK,Associate,5,3,Positive,Aerospace,Junior,Junior,Cubicle,39,Ineligible
26106,113191,119934,59584,57852,UK,Associate,5,2,Neutral,Pharma,Junior,Junior,Cubicle,2,Ineligible
26122,88423,96644,30294,26935,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,30,Ineligible
26126,90674,91459,22139,27608,UK,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,41,Ineligible
26132,75556,72802,23593,21475,UK,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,46,Ineligible
26133,80738,86319,22708,27876,UK,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,11,Ineligible
26138,89873,94055,28534,29730,UK,Analyst,3,0,Positive,Industrials,Junior,Junior,Cubicle,14,Ineligible
26159,92042,91975,25390,31666,UK,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,13,Ineligible
26165,85455,86518,25591,25764,UK,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,43,Ineligible
26166,87929,95376,26115,24668,UK,Analyst,1,0,Positive,Law,Junior,Junior,Cubicle,40,Ineligible
26182,157667,176320,80713,87570,UK,Associate,6,4,Positive,Law,Junior,Junior,Cubicle,3,Ineligible
26185,91644,96251,29155,29427,UK,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,16,Ineligible
26193,84255,90175,25683,27585,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,12,Ineligible
26197,68336,70675,23356,20627,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,15,Ineligible
26199,3227299,3847931,9683153,11561183,UK,MD,20,343,Neutral,Real Estate,Executive,Senior,Corner,5,Ineligible
26202,130111,127038,64152,73149,UK,Associate,4,3,Positive,Law,Junior,Junior,Cubicle,5,Ineligible
26203,61833,59828,19670,15875,UK,Analyst,1,0,Neutral,Industrials,Junior,Junior,Cubicle,6,Ineligible
26204,133638,142832,70677,69873,UK,Associate,5,3,Positive,Retail,Junior,Junior,Cubicle,21,Ineligible
26206,406731,432937,315732,342306,UK,VP,9,30,Neutral,Law,VP,Senior,Shared,32,Ineligible
26212,115945,123245,55153,59850,UK,Associate,5,2,Neutral,Law,Junior,Junior,Cubicle,27,Ineligible
26214,163902,175814,78918,89800,UK,Associate,7,4,Positive,CPG,Junior,Junior,Cubicle,10,Ineligible
26216,73548,82554,23045,28346,UK,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,4,Ineligible
26217,62591,56858,18016,18541,UK,Analyst,1,0,Neutral,Media,Junior,Junior,Cubicle,37,Ineligible
26218,87703,89914,27032,28765,UK,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,1,Ineligible
26236,459850,495167,364334,420164,UK,VP,12,34,Neutral,Pharma,VP,Senior,Shared,44,Ineligible
26238,115865,127397,55470,56793,UK,Associate,6,2,Neutral,Industrials,Junior,Junior,Cubicle,5,Ineligible
26239,88740,91824,27218,26147,UK,Analyst,3,0,Positive,CPG,Junior,Junior,Cubicle,43,Ineligible
26249,91856,99771,29283,29780,UK,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,36,Ineligible
26255,76765,78302,23903,24041,UK,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,47,Ineligible
26260,85948,86213,28379,23529,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,18,Ineligible
26261,3162697,4057509,9480453,12169055,UK,MD,21,335,Neutral,Law,Executive,Senior,Corner,46,Eligible
26263,83997,91081,29797,29951,UK,Analyst,3,0,Neutral,Industrials,Junior,Junior,Cubicle,23,Ineligible
26267,487612,542933,396271,441744,UK,VP,13,36,Positive,Industrials,VP,Senior,Shared,12,Ineligible
26269,73551,78560,24054,24158,UK,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,45,Ineligible
26272,98464,106371,27424,30687,UK,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,46,Ineligible
26280,94254,102509,41599,50190,UK,Associate,4,1,Negative,Aerospace,Junior,Junior,Cubicle,47,Ineligible
26282,74198,75991,25131,22737,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,34,Ineligible
26283,70258,72466,20014,26987,UK,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,40,Ineligible
26289,75538,83416,23242,21622,UK,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,25,Ineligible
26292,77359,82064,26045,27429,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,5,Ineligible
26293,72749,75250,23561,26292,UK,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,14,Ineligible
26294,83269,89924,27401,23802,UK,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,7,Ineligible
26298,123557,128132,53320,63183,UK,Associate,4,1,Positive,Tech,Junior,Junior,Cubicle,46,Ineligible
26307,444872,492998,341399,387577,UK,VP,11,34,Neutral,Law,VP,Senior,Shared,21,Ineligible
26308,470020,487614,371780,400441,UK,VP,12,34,Positive,Retail,VP,Senior,Shared,9,Ineligible
26311,471262,479457,385447,379473,UK,VP,13,35,Neutral,Aerospace,VP,Senior,Shared,26,Ineligible
26322,86100,87869,26452,27691,UK,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,8,Ineligible
26325,461391,545661,359365,446225,UK,VP,12,33,Positive,Law,VP,Senior,Shared,40,Ineligible
26329,73738,75725,22203,23916,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,19,Ineligible
26337,3414647,4187548,10411051,12413782,UK,MD,19,366,Neutral,CPG,Executive,Senior,Corner,34,Ineligible
26347,93501,99276,28031,26665,UK,Analyst,3,0,Positive,Aerospace,Junior,Junior,Cubicle,46,Ineligible
26351,93314,94815,28442,25931,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,27,Ineligible
26354,413607,472795,323063,355636,UK,VP,13,27,Positive,CPG,VP,Senior,Shared,10,Ineligible
26361,66670,73179,21104,20712,UK,Analyst,1,0,Neutral,Law,Junior,Junior,Cubicle,34,Ineligible
26367,373630,429561,296687,353618,UK,VP,9,27,Neutral,Aerospace,VP,Senior,Shared,25,Ineligible
26379,72894,77261,24166,23679,UK,Analyst,2,0,Neutral,Law,Junior,Junior,Cubicle,25,Ineligible
26380,76103,79428,20057,25600,UK,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,2,Ineligible
26384,73179,76644,24094,22509,UK,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,29,Ineligible
26388,78744,85985,21760,23646,UK,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,12,Ineligible
26392,111342,114935,58847,54421,UK,Associate,4,3,Negative,Automotive,Junior,Junior,Cubicle,10,Ineligible
26394,71583,71389,22972,22981,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,14,Ineligible
26396,442312,487875,357422,404413,UK,VP,11,32,Positive,Tech,VP,Senior,Shared,12,Ineligible
26397,91906,92486,34926,27669,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,9,Ineligible
26399,90421,92080,31586,24114,UK,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,1,Ineligible
26402,84741,86149,24351,24428,UK,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,28,Ineligible
26415,72130,74140,23474,19978,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,45,Ineligible
26426,519436,607661,418392,521167,UK,VP,16,37,Positive,Real Estate,VP,Senior,Shared,19,Ineligible
26433,77267,83103,23046,24765,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,1,Ineligible
26437,121192,139489,59709,65106,UK,Associate,4,2,Positive,Media,Junior,Junior,Cubicle,20,Ineligible
26438,119188,134521,56017,68549,UK,Associate,4,3,Neutral,Tech,Junior,Junior,Cubicle,24,Ineligible
26440,89871,87102,29720,27394,UK,Analyst,3,0,Positive,Media,Junior,Junior,Cubicle,16,Ineligible
26443,79333,83720,23541,25887,UK,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,22,Ineligible
26445,88199,84625,27162,26674,UK,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,2,Ineligible
26448,83968,87013,22382,26107,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,7,Ineligible
26453,68200,71387,20362,19479,UK,Analyst,1,0,Neutral,Tech,Junior,Junior,Cubicle,14,Ineligible
26455,84352,93901,26586,25422,UK,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,20,Ineligible
26463,423041,465466,310187,369447,UK,VP,11,31,Neutral,Retail,VP,Senior,Shared,42,Ineligible
26465,91632,103497,24571,33104,UK,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,34,Ineligible
26466,449554,510299,341190,424425,UK,VP,12,31,Positive,Law,VP,Senior,Shared,45,Ineligible
26467,72229,73884,21717,20268,UK,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,6,Ineligible
26468,71101,72840,22620,22038,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,10,Ineligible
26472,66860,69436,22586,21581,UK,Analyst,2,0,Negative,Pharma,Junior,Junior,Cubicle,23,Ineligible
26473,90113,100851,24222,29236,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,30,Ineligible
26476,84666,91224,24794,23527,UK,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,13,Ineligible
26477,74829,82123,22022,24971,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,39,Ineligible
26478,424494,437673,331580,340985,UK,VP,12,28,Positive,Tech,VP,Senior,Shared,29,Ineligible
26480,3128901,3934499,9293589,11682200,UK,MD,19,330,Positive,Law,Executive,Senior,Corner,14,Ineligible
26481,83477,85314,27959,22513,UK,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,30,Ineligible
26483,412634,482805,327917,371089,UK,VP,8,33,Negative,Retail,VP,Senior,Shared,26,Ineligible
26485,94371,97349,26013,27995,UK,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,1,Ineligible
26503,407233,463707,317321,372343,UK,VP,9,29,Positive,Aerospace,VP,Senior,Shared,37,Ineligible
26504,73052,70645,18627,19194,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,15,Ineligible
26508,76451,77778,24636,22787,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,44,Ineligible
26509,3520090,4645377,10583946,14097545,UK,MD,21,375,Positive,Law,Executive,Senior,Corner,15,Eligible
26520,71529,69789,23992,19911,UK,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,4,Ineligible
26521,157291,162469,78232,75046,UK,Associate,6,4,Positive,Tech,Junior,Junior,Cubicle,27,Ineligible
26522,425149,495447,338794,397656,UK,VP,12,31,Negative,Media,VP,Senior,Shared,7,Ineligible
26535,86534,100580,29150,29895,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,37,Ineligible
26538,455076,527394,361856,400576,UK,VP,12,32,Positive,Pharma,VP,Senior,Shared,40,Ineligible
26539,466262,492562,343990,395193,UK,VP,10,37,Neutral,Retail,VP,Senior,Shared,3,Ineligible
26547,72789,70492,23447,19838,UK,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,27,Ineligible
26554,133696,133180,60631,63720,UK,Associate,6,3,Neutral,Tech,Junior,Junior,Cubicle,46,Ineligible
26562,71912,75679,19004,25298,UK,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,41,Ineligible
26564,92107,101896,32127,32310,UK,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,18,Ineligible
26566,3633066,4464406,11095269,13499926,UK,MD,20,390,Positive,Media,Executive,Senior,Corner,1,Ineligible
26567,85781,92717,33643,28173,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,24,Ineligible
26569,89365,92767,22980,30243,UK,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,22,Ineligible
26570,67300,69139,16377,18478,UK,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,21,Ineligible
26572,69960,75420,19770,24114,UK,Analyst,3,0,Negative,Pharma,Junior,Junior,Cubicle,10,Ineligible
26578,409996,467286,320737,392314,UK,VP,14,27,Neutral,Real Estate,VP,Senior,Shared,14,Ineligible
26580,153223,162045,76929,82402,UK,Associate,5,4,Positive,Real Estate,Junior,Junior,Cubicle,17,Ineligible
26581,3444418,4205810,10424271,12525995,UK,MD,21,368,Neutral,Industrials,Executive,Senior,Corner,19,Eligible
26589,128298,126609,69245,71216,UK,Associate,6,3,Neutral,Pharma,Junior,Junior,Cubicle,4,Ineligible
26592,150046,160667,73968,80682,UK,Associate,6,3,Positive,Retail,Junior,Junior,Cubicle,43,Ineligible
26595,125787,140187,67277,64385,UK,Associate,6,2,Neutral,Media,Junior,Junior,Cubicle,7,Ineligible
26612,88951,85823,25588,22941,UK,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,37,Ineligible
26613,127496,134647,63437,57924,UK,Associate,5,4,Neutral,Tech,Junior,Junior,Cubicle,13,Ineligible
26614,134282,153104,65587,79223,UK,Associate,5,3,Positive,Law,Junior,Junior,Cubicle,46,Ineligible
26615,74293,86745,24720,24721,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,46,Ineligible
26620,91709,97061,28967,28020,UK,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,9,Ineligible
26621,126499,132786,65882,69126,UK,Associate,4,2,Positive,Automotive,Junior,Junior,Cubicle,41,Ineligible
26623,98459,106018,29328,34866,UK,Analyst,3,0,Positive,Automotive,Junior,Junior,Cubicle,24,Ineligible
26624,83085,87380,22639,26945,UK,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,28,Ineligible
26625,69146,71652,18832,21632,UK,Analyst,1,0,Neutral,Law,Junior,Junior,Cubicle,30,Ineligible
26628,68362,72251,21454,23748,UK,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,33,Ineligible
26640,455380,503784,366446,426021,UK,VP,13,31,Positive,Media,VP,Senior,Shared,2,Ineligible
26641,81741,85850,27238,21798,UK,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,47,Ineligible
26647,120833,120694,57890,60656,UK,Associate,5,3,Neutral,Tech,Junior,Junior,Cubicle,33,Ineligible
26649,152965,151909,72444,81844,UK,Associate,6,4,Positive,Pharma,Junior,Junior,Cubicle,34,Ineligible
26650,66506,69695,19923,24520,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,15,Ineligible
26654,69651,72477,20081,20395,UK,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,10,Ineligible
26657,76514,88282,23831,27629,UK,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,33,Ineligible
26659,125113,142389,60337,72528,UK,Associate,6,2,Neutral,Aerospace,Junior,Junior,Cubicle,4,Ineligible
26663,418967,462230,353320,356245,UK,VP,12,28,Positive,Industrials,VP,Senior,Shared,2,Ineligible
26664,81968,86375,22314,22271,UK,Analyst,1,0,Positive,Media,Junior,Junior,Cubicle,24,Ineligible
26666,107233,120034,53479,63384,UK,Associate,4,2,Neutral,Law,Junior,Junior,Cubicle,2,Ineligible
26673,90048,97055,22468,28288,UK,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,5,Ineligible
26684,66666,67666,18729,21951,UK,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,44,Ineligible
26687,75139,79204,26363,23623,UK,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,3,Ineligible
26691,3273179,3900868,9739591,11686690,UK,MD,22,347,Neutral,Aerospace,Executive,Senior,Corner,43,Eligible
26692,70962,75262,21188,25881,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,30,Ineligible
26696,72910,75173,21993,25672,UK,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,33,Ineligible
26702,79501,84696,25045,24638,UK,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,34,Ineligible
26707,71626,77996,20721,23194,UK,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,19,Ineligible
26710,69917,78710,25964,24093,UK,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,17,Ineligible
26711,430982,510497,339437,428966,UK,VP,16,28,Neutral,Industrials,VP,Senior,Shared,1,Ineligible
26715,135989,144143,66426,78985,UK,Associate,5,2,Positive,Real Estate,Junior,Junior,Cubicle,2,Ineligible
26731,3267381,4232795,9929149,12837156,UK,MD,20,346,Positive,Tech,Executive,Senior,Corner,31,Ineligible
26733,137105,157979,72978,76169,UK,Associate,4,3,Positive,Retail,Junior,Junior,Cubicle,46,Ineligible
26740,86629,90188,29288,24396,UK,Analyst,1,0,Positive,Aerospace,Junior,Junior,Cubicle,15,Ineligible
26743,126600,129936,60931,71561,UK,Associate,4,4,Neutral,Retail,Junior,Junior,Cubicle,20,Ineligible
26751,94914,97219,34833,23130,UK,Analyst,3,0,Positive,Automotive,Junior,Junior,Cubicle,26,Ineligible
26753,93969,87921,23244,25932,UK,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,4,Ineligible
26754,420130,484365,346223,391738,UK,VP,12,30,Neutral,Media,VP,Senior,Shared,3,Ineligible
26755,84168,91344,25344,25499,UK,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,11,Ineligible
26759,74777,78010,20274,26260,UK,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,31,Ineligible
26774,78688,77619,22319,24722,UK,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,25,Ineligible
26778,84367,89461,26688,22416,UK,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,6,Ineligible
26781,78127,88850,22140,30731,UK,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,30,Ineligible
26789,389880,409834,329252,329033,UK,VP,12,27,Negative,Industrials,VP,Senior,Shared,31,Ineligible
26790,3274614,3894364,9774472,11718969,UK,MD,20,349,Neutral,CPG,Executive,Senior,Corner,33,Ineligible
26794,3218613,4029438,9545163,12136016,UK,MD,21,342,Neutral,Media,Executive,Senior,Corner,1,Eligible
26804,132563,139705,65963,70278,UK,Associate,6,1,Positive,Aerospace,Junior,Junior,Cubicle,22,Ineligible
26805,397444,470195,322049,343441,UK,VP,10,29,Neutral,CPG,VP,Senior,Shared,18,Ineligible
26806,415657,446170,314217,347663,UK,VP,12,29,Neutral,Media,VP,Senior,Shared,9,Ineligible
26808,71534,79630,24557,26250,UK,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,8,Ineligible
26809,125752,135256,65042,67194,UK,Associate,5,3,Neutral,Aerospace,Junior,Junior,Cubicle,25,Ineligible
