ID,SalaryPY,SalaryCY,BonusPY,BonusCY,Region,Title,Years,Reports,Review,Sector,Level,Career,Office,Floor,Retirement
28106,119994,123938,62314,58782,North America,Associate,7,1,Neutral,Law,Junior,Junior,Cubicle,33,Ineligible
28108,141427,152814,73257,77295,North America,Associate,5,4,Neutral,Industrials,Junior,Junior,Cubicle,27,Ineligible
28109,3354674,4092120,10265227,12139946,North America,MD,20,356,Positive,Tech,Executive,Senior,Corner,4,Ineligible
28114,78885,81450,22336,25424,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,42,Ineligible
28117,77970,72087,23983,20749,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,32,Ineligible
28124,3528090,4069913,10621268,12038259,North America,MD,17,380,Neutral,Automotive,Executive,Senior,Corner,28,Ineligible
28128,137442,140434,75829,59297,North America,Associate,5,4,Neutral,Automotive,Junior,Junior,Cubicle,33,Ineligible
28135,409496,459898,341844,359722,North America,VP,10,28,Positive,Law,VP,Senior,Shared,8,Ineligible
28136,392501,427317,304016,328603,North America,VP,11,26,Positive,Media,VP,Senior,Shared,12,Ineligible
28138,83926,90061,28023,30175,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,4,Ineligible
28140,89052,92305,31341,26938,North America,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,9,Ineligible
28145,80076,92014,24522,24744,North America,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,18,Ineligible
28153,79014,83005,23498,25577,North America,Analyst,3,0,Negative,Automotive,Junior,Junior,Cubicle,22,Ineligible
28158,90775,89746,25530,26409,North America,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,4,Ineligible
28160,94389,95448,30509,28570,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,7,Ineligible
28164,86948,91123,29692,30561,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,25,Ineligible
28165,78905,88133,25953,29892,North America,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,44,Ineligible
28167,428541,480126,347922,402775,North America,VP,11,31,Neutral,Tech,VP,Senior,Shared,47,Ineligible
28168,71745,79330,22645,24916,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,47,Ineligible
28186,127553,136511,65722,59603,North America,Associate,3,3,Positive,Aerospace,Junior,Junior,Cubicle,12,Ineligible
28189,149811,159687,66230,80938,North America,Associate,5,5,Neutral,Retail,Junior,Junior,Cubicle,24,Ineligible
28192,72639,73263,22029,24854,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,10,Ineligible
28194,80445,81644,21681,21720,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,18,Ineligible
28195,134732,139214,67138,75982,North America,Associate,5,4,Neutral,Automotive,Junior,Junior,Cubicle,30,Ineligible
28205,142901,158445,70026,69845,North America,Associate,7,3,Neutral,Retail,Junior,Junior,Cubicle,44,Ineligible
28206,410532,426473,324278,336504,North America,VP,10,30,Neutral,Retail,VP,Senior,Shared,32,Ineligible
28211,121867,133392,64117,63097,North America,Associate,3,2,Positive,Tech,Junior,Junior,Cubicle,8,Ineligible
28218,83213,84434,18825,27035,North America,Analyst,3,0,Negative,Real Estate,Junior,Junior,Cubicle,33,Ineligible
28219,77462,77415,21658,23339,North America,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,10,Ineligible
28220,92258,100093,26707,32972,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,17,Ineligible
28221,126133,138623,64220,71836,North America,Associate,3,4,Neutral,Law,Junior,Junior,Cubicle,47,Ineligible
28224,92456,92828,32003,30163,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,6,Ineligible
28225,74157,76756,21659,22631,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,17,Ineligible
28228,101980,102045,24253,37391,North America,Analyst,3,0,Positive,Automotive,Junior,Junior,Cubicle,45,Ineligible
28238,89367,86932,26514,25969,North America,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,35,Ineligible
28245,83647,92927,20321,28614,North America,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,19,Ineligible
28248,472163,520214,365161,424740,North America,VP,16,32,Neutral,Real Estate,VP,Senior,Shared,17,Ineligible
28250,97973,108544,26166,32694,North America,Analyst,3,0,Positive,Aerospace,Junior,Junior,Cubicle,10,Ineligible
28255,157432,164308,72535,82626,North America,Associate,6,4,Positive,Retail,Junior,Junior,Cubicle,36,Ineligible
28256,73076,69253,24129,19856,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,1,Ineligible
28257,142116,152964,70224,79048,North America,Associate,6,3,Neutral,Industrials,Junior,Junior,Cubicle,22,Ineligible
28270,76911,80280,23744,26366,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,10,Ineligible
28275,73496,77985,22292,24819,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,22,Ineligible
28277,80040,77404,21876,22052,North America,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,44,Ineligible
28283,92398,100137,23186,30857,North America,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,26,Ineligible
28284,93315,93933,24067,29650,North America,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,31,Ineligible
28286,91942,100889,25991,32176,North America,Analyst,3,0,Neutral,Automotive,Junior,Junior,Cubicle,13,Ineligible
28287,93809,101657,30743,30933,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,47,Ineligible
28292,427931,489708,346074,391332,North America,VP,13,30,Neutral,Industrials,VP,Senior,Shared,16,Ineligible
28295,98255,110083,29296,34823,North America,Analyst,3,0,Positive,Media,Junior,Junior,Cubicle,34,Ineligible
28299,76315,82402,23975,24227,North America,Analyst,3,0,Neutral,Media,Junior,Junior,Cubicle,7,Ineligible
28306,75489,79236,24441,26185,North America,Analyst,1,0,Neutral,CPG,Junior,Junior,Cubicle,27,Ineligible
28315,452920,545929,374634,443004,North America,VP,13,33,Neutral,Media,VP,Senior,Shared,11,Ineligible
28316,70909,72074,19801,24029,North America,Analyst,1,0,Neutral,Law,Junior,Junior,Cubicle,18,Ineligible
28318,88809,97861,32187,32640,North America,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,6,Ineligible
28322,74482,74485,21818,18662,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,22,Ineligible
28325,84647,91226,17798,25581,North America,Analyst,1,0,Positive,Automotive,Junior,Junior,Cubicle,15,Ineligible
28327,446357,527027,352098,431370,North America,VP,12,31,Positive,Automotive,VP,Senior,Shared,27,Ineligible
28328,92773,97935,22762,29215,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,13,Ineligible
28330,90273,95620,27690,22272,North America,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,22,Ineligible
28331,396472,422898,316912,316633,North America,VP,11,27,Neutral,Tech,VP,Senior,Shared,31,Ineligible
28333,77699,83046,19176,24559,North America,Analyst,2,0,Negative,Retail,Junior,Junior,Cubicle,19,Ineligible
28340,85475,91441,27057,30341,North America,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,6,Ineligible
28341,453350,479768,364643,407279,North America,VP,11,34,Neutral,Aerospace,VP,Senior,Shared,21,Ineligible
28342,93085,107591,30281,30172,North America,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,27,Ineligible
28344,472308,534457,389530,444789,North America,VP,11,35,Positive,Tech,VP,Senior,Shared,6,Ineligible
28347,157723,179419,75465,81271,North America,Associate,5,4,Positive,Real Estate,Junior,Junior,Cubicle,31,Ineligible
28351,61307,64737,22890,19226,North America,Analyst,1,0,Negative,Automotive,Junior,Junior,Cubicle,31,Ineligible
28357,99291,105502,24999,30744,North America,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,43,Ineligible
28371,79790,84769,22676,24060,North America,Analyst,2,0,Neutral,Real Estate,Junior,Junior,Cubicle,4,Ineligible
28372,122164,138121,65047,65021,North America,Associate,4,3,Neutral,Industrials,Junior,Junior,Cubicle,31,Ineligible
28373,128305,127136,71845,63716,North America,Associate,5,3,Neutral,Retail,Junior,Junior,Cubicle,13,Ineligible
28376,143271,160657,74971,75510,North America,Associate,6,3,Neutral,Tech,Junior,Junior,Cubicle,19,Ineligible
28377,74585,72259,25063,24602,North America,Analyst,1,0,Neutral,Retail,Junior,Junior,Cubicle,44,Ineligible
28381,144736,168879,71478,78817,North America,Associate,6,4,Neutral,Automotive,Junior,Junior,Cubicle,40,Ineligible
28383,81068,83957,24844,25529,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,1,Ineligible
28384,87508,90174,25775,28759,North America,Analyst,3,0,Neutral,Retail,Junior,Junior,Cubicle,20,Ineligible
28385,92812,94179,26928,29258,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,37,Ineligible
28388,80260,83912,23104,26981,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,16,Ineligible
28391,76726,85921,22048,22641,North America,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,42,Ineligible
28395,121299,131505,61190,68758,North America,Associate,5,2,Neutral,Aerospace,Junior,Junior,Cubicle,47,Ineligible
28396,81527,90497,26426,30039,North America,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,12,Ineligible
28400,97830,102606,27894,31690,North America,Analyst,2,0,Positive,Industrials,Junior,Junior,Cubicle,11,Ineligible
28401,78155,81713,23319,21778,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,8,Ineligible
28403,72643,70673,19825,20444,North America,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,17,Ineligible
28405,92787,104133,28337,30448,North America,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,36,Ineligible
28406,76956,80904,22027,23440,North America,Analyst,2,0,Neutral,Retail,Junior,Junior,Cubicle,16,Ineligible
28409,3518039,4384205,10657187,13008145,North America,MD,22,375,Neutral,Retail,Executive,Senior,Corner,38,Eligible
28411,132284,131150,66229,71962,North America,Associate,4,3,Positive,CPG,Junior,Junior,Cubicle,19,Ineligible
28416,88508,86362,24390,28054,North America,Analyst,3,0,Neutral,Pharma,Junior,Junior,Cubicle,31,Ineligible
28420,77287,84888,25361,25762,North America,Analyst,1,0,Positive,CPG,Junior,Junior,Cubicle,24,Ineligible
28422,410249,460498,322139,409026,North America,VP,11,29,Neutral,Automotive,VP,Senior,Shared,35,Ineligible
28423,110396,111511,57758,60703,North America,Associate,5,1,Neutral,Law,Junior,Junior,Cubicle,46,Ineligible
28425,158396,172309,78008,66943,North America,Associate,6,3,Positive,Law,Junior,Junior,Cubicle,11,Ineligible
28428,3348903,4350151,9995879,13038165,North America,MD,19,356,Positive,Tech,Executive,Senior,Corner,20,Ineligible
28429,100250,94683,30274,26082,North America,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,18,Ineligible
28432,91501,89419,22436,31502,North America,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,25,Ineligible
28441,99893,102811,31682,32549,North America,Analyst,3,0,Positive,Automotive,Junior,Junior,Cubicle,20,Ineligible
28445,80764,79237,24667,21455,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,47,Ineligible
28448,83716,91786,21309,28296,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,29,Ineligible
28452,77162,76904,22826,23118,North America,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,21,Ineligible
28453,70321,73654,20068,20639,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,37,Ineligible
28458,138755,152817,67757,82916,North America,Associate,5,4,Neutral,Media,Junior,Junior,Cubicle,3,Ineligible
28459,81334,80594,26188,23603,North America,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,14,Ineligible
28464,79768,86365,24495,23185,North America,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,31,Ineligible
28467,86867,92775,27292,31669,North America,Analyst,1,0,Positive,Industrials,Junior,Junior,Cubicle,31,Ineligible
28470,91779,98068,27842,30843,North America,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,28,Ineligible
28472,80623,84724,23447,23614,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,42,Ineligible
28473,82180,95833,26771,26285,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,12,Ineligible
28480,86247,83334,26280,19750,North America,Analyst,1,0,Positive,Retail,Junior,Junior,Cubicle,21,Ineligible
28481,88190,90888,20973,27310,North America,Analyst,3,0,Neutral,Automotive,Junior,Junior,Cubicle,17,Ineligible
28489,412714,452654,359494,388952,North America,VP,7,30,Positive,Automotive,VP,Senior,Shared,41,Ineligible
28491,82444,89563,22980,29131,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,34,Ineligible
28494,3435790,4214057,10027459,12557035,North America,MD,17,367,Positive,Aerospace,Executive,Senior,Corner,9,Ineligible
28500,141393,148573,72216,71991,North America,Associate,6,2,Positive,Automotive,Junior,Junior,Cubicle,4,Ineligible
28505,87102,97842,28127,23094,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,20,Ineligible
28506,423443,479904,335535,361277,North America,VP,11,29,Positive,Automotive,VP,Senior,Shared,45,Ineligible
28509,155689,173005,86805,93959,North America,Associate,4,5,Positive,Real Estate,Junior,Junior,Cubicle,3,Ineligible
28516,3504633,4362515,10530166,13081044,North America,MD,22,373,Neutral,Law,Executive,Senior,Corner,29,Eligible
28517,3310532,4208818,9888102,12556023,North America,MD,18,352,Positive,Tech,Executive,Senior,Corner,36,Ineligible
28518,149345,159574,73915,83593,North America,Associate,5,3,Positive,Retail,Junior,Junior,Cubicle,38,Ineligible
28520,63333,63882,20315,17585,North America,Analyst,1,0,Negative,Law,Junior,Junior,Cubicle,21,Ineligible
28528,131545,151518,61269,75232,North America,Associate,4,3,Positive,Real Estate,Junior,Junior,Cubicle,16,Ineligible
28535,72609,76661,22981,25257,North America,Analyst,1,0,Neutral,Law,Junior,Junior,Cubicle,9,Ineligible
28546,463656,473121,333135,377828,North America,VP,14,32,Positive,Aerospace,VP,Senior,Shared,4,Ineligible
28551,131398,137528,70554,72905,North America,Associate,5,3,Neutral,Media,Junior,Junior,Cubicle,47,Ineligible
28552,384941,421581,316416,342625,North America,VP,12,25,Neutral,Tech,VP,Senior,Shared,42,Ineligible
28555,399832,425226,318143,338074,North America,VP,11,26,Positive,Retail,VP,Senior,Shared,23,Ineligible
28558,91077,97930,27776,28252,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,9,Ineligible
28562,441494,531738,347595,434499,North America,VP,12,30,Positive,Media,VP,Senior,Shared,15,Ineligible
28572,140938,148741,64734,70970,North America,Associate,6,4,Negative,Aerospace,Junior,Junior,Cubicle,1,Ineligible
28573,86227,93206,31795,27521,North America,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,3,Ineligible
28577,95897,97611,30725,26431,North America,Analyst,2,0,Positive,Retail,Junior,Junior,Cubicle,11,Ineligible
28578,83843,91394,22335,29449,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,11,Ineligible
28585,470062,524802,394261,454826,North America,VP,14,33,Neutral,Industrials,VP,Senior,Shared,1,Ineligible
28592,481401,507481,373725,400261,North America,VP,12,35,Positive,Media,VP,Senior,Shared,24,Ineligible
28595,3330219,4144457,9904299,12352364,North America,MD,26,349,Positive,Industrials,Executive,Senior,Corner,23,Eligible
28600,355924,382275,300286,281407,North America,VP,10,24,Negative,Pharma,VP,Senior,Shared,3,Ineligible
28604,428180,479341,368868,383477,North America,VP,15,28,Neutral,Media,VP,Senior,Shared,13,Ineligible
28605,3404095,4177386,10202283,12669736,North America,MD,19,362,Positive,Aerospace,Executive,Senior,Corner,31,Ineligible
28607,81407,91008,18683,30852,North America,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,25,Ineligible
28608,71151,73484,21316,23797,North America,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,29,Ineligible
28613,132176,150451,64895,90444,North America,Associate,5,3,Neutral,Tech,Junior,Junior,Cubicle,31,Ineligible
28615,74720,83968,24645,25037,North America,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,42,Ineligible
28618,94986,100063,29781,28368,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,4,Ineligible
28620,81001,88261,24613,23872,North America,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,39,Ineligible
28629,70613,74687,22464,19961,North America,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,3,Ineligible
28631,84543,91773,29141,23164,North America,Analyst,1,0,Positive,Media,Junior,Junior,Cubicle,42,Ineligible
28632,79903,90190,23220,27364,North America,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,18,Ineligible
28635,88665,95700,25383,29285,North America,Analyst,3,0,Neutral,Tech,Junior,Junior,Cubicle,26,Ineligible
28642,132038,141691,66632,71331,North America,Associate,4,2,Positive,CPG,Junior,Junior,Cubicle,43,Ineligible
28643,137769,149512,68483,62465,North America,Associate,5,3,Neutral,Real Estate,Junior,Junior,Cubicle,42,Ineligible
28655,447949,506082,375812,408113,North America,VP,14,31,Neutral,Aerospace,VP,Senior,Shared,26,Ineligible
28658,3492140,4553414,10339180,13421479,North America,MD,18,373,Positive,Law,Executive,Senior,Corner,28,Ineligible
28661,155051,158600,70462,82255,North America,Associate,8,2,Positive,Media,Junior,Junior,Cubicle,3,Ineligible
28662,77857,80298,27516,22722,North America,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,17,Ineligible
28674,77465,75628,17663,26045,North America,Analyst,1,0,Neutral,Pharma,Junior,Junior,Cubicle,41,Ineligible
28685,88777,97156,30565,23537,North America,Analyst,1,0,Positive,Industrials,Junior,Junior,Cubicle,46,Ineligible
28687,115250,119200,50916,61011,North America,Associate,4,2,Neutral,Pharma,Junior,Junior,Cubicle,14,Ineligible
28692,66018,61342,22508,16042,North America,Analyst,2,0,Negative,Real Estate,Junior,Junior,Cubicle,5,Ineligible
28696,144530,158696,64402,78173,North America,Associate,6,2,Positive,Pharma,Junior,Junior,Cubicle,12,Ineligible
28697,429941,494067,343504,406032,North America,VP,13,29,Neutral,Real Estate,VP,Senior,Shared,9,Ineligible
28699,101456,100495,28895,32945,North America,Analyst,3,0,Positive,Industrials,Junior,Junior,Cubicle,28,Ineligible
28702,96252,103042,27323,33416,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,28,Ineligible
28703,438199,472392,345786,366637,North America,VP,14,30,Neutral,Law,VP,Senior,Shared,24,Ineligible
28704,77375,83876,26107,25329,North America,Analyst,2,0,Neutral,Pharma,Junior,Junior,Cubicle,20,Ineligible
28710,408955,453161,324260,358528,North America,VP,11,27,Positive,Automotive,VP,Senior,Shared,38,Ineligible
28711,76128,81686,24360,25397,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,1,Ineligible
28712,136239,146784,64916,70086,North America,Associate,4,4,Neutral,Aerospace,Junior,Junior,Cubicle,12,Ineligible
28717,155653,166499,83052,83182,North America,Associate,4,5,Positive,Pharma,Junior,Junior,Cubicle,6,Ineligible
28720,3222329,4058454,9633767,12106569,North America,MD,20,342,Neutral,CPG,Executive,Senior,Corner,26,Ineligible
28722,72788,79117,22448,22948,North America,Analyst,1,0,Neutral,Industrials,Junior,Junior,Cubicle,35,Ineligible
28727,72282,71778,23640,21013,North America,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,12,Ineligible
28730,82860,89933,26109,27845,North America,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,14,Ineligible
28737,147494,145945,76731,75594,North America,Associate,6,4,Neutral,Aerospace,Junior,Junior,Cubicle,47,Ineligible
28738,79346,81027,18034,24068,North America,Analyst,2,0,Neutral,Tech,Junior,Junior,Cubicle,16,Ineligible
28741,79722,75146,26981,22291,North America,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,14,Ineligible
28743,80040,82789,22495,25364,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,35,Ineligible
28752,91269,98359,31671,28679,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,8,Ineligible
28754,95660,97676,34529,35321,North America,Analyst,3,0,Positive,Real Estate,Junior,Junior,Cubicle,37,Ineligible
28756,90511,93472,28289,24904,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,30,Ineligible
28758,83739,90974,22891,28968,North America,Analyst,2,0,Positive,Aerospace,Junior,Junior,Cubicle,11,Ineligible
28762,80513,83646,25196,20088,North America,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,39,Ineligible
28764,431181,492657,359264,384176,North America,VP,10,34,Negative,Law,VP,Senior,Shared,6,Ineligible
28765,151449,167805,77455,84282,North America,Associate,5,4,Positive,Industrials,Junior,Junior,Cubicle,13,Ineligible
28767,76556,80450,22467,24920,North America,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,42,Ineligible
28770,141040,169889,66764,84273,North America,Associate,5,4,Neutral,Real Estate,Junior,Junior,Cubicle,8,Ineligible
28773,91040,92611,31190,28007,North America,Analyst,2,0,Positive,Pharma,Junior,Junior,Cubicle,18,Ineligible
28776,87718,95439,31309,28047,North America,Analyst,3,0,Neutral,Industrials,Junior,Junior,Cubicle,46,Ineligible
28781,154591,169100,76293,80686,North America,Associate,5,4,Positive,Aerospace,Junior,Junior,Cubicle,11,Ineligible
28785,92844,89732,28048,29695,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,2,Ineligible
28787,85106,90125,29215,19906,North America,Analyst,3,0,Neutral,Law,Junior,Junior,Cubicle,8,Ineligible
28792,90894,89207,29239,26796,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,21,Ineligible
28803,97021,106373,27021,28429,North America,Analyst,3,0,Positive,Aerospace,Junior,Junior,Cubicle,3,Ineligible
28805,393674,436239,327851,359397,North America,VP,11,26,Positive,Media,VP,Senior,Shared,35,Ineligible
28806,90938,101452,29430,25375,North America,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,18,Ineligible
28808,467569,519688,389525,411689,North America,VP,15,31,Positive,Industrials,VP,Senior,Shared,26,Ineligible
28811,445439,486152,353891,394901,North America,VP,12,31,Positive,Media,VP,Senior,Shared,3,Ineligible
28818,149135,156786,73825,85107,North America,Associate,4,4,Positive,Automotive,Junior,Junior,Cubicle,45,Ineligible
28820,3278967,4079963,9960422,12267924,North America,MD,21,346,Positive,CPG,Executive,Senior,Corner,28,Eligible
28824,89728,96505,26459,27987,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,44,Ineligible
28825,3274006,3895831,9736843,11675943,North America,MD,21,347,Neutral,Law,Executive,Senior,Corner,42,Eligible
28827,433014,454941,363400,359748,North America,VP,14,28,Positive,Real Estate,VP,Senior,Shared,4,Ineligible
28832,91590,97377,26094,34289,North America,Analyst,2,0,Positive,Automotive,Junior,Junior,Cubicle,38,Ineligible
28833,87758,98118,24967,31062,North America,Analyst,1,0,Positive,Real Estate,Junior,Junior,Cubicle,9,Ineligible
28843,86434,86690,23961,26916,North America,Analyst,2,0,Positive,Law,Junior,Junior,Cubicle,32,Ineligible
28844,430717,468855,344073,372851,North America,VP,9,32,Neutral,Automotive,VP,Senior,Shared,33,Ineligible
28845,100233,102372,28150,35203,North America,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,9,Ineligible
28849,126063,138462,53671,66170,North America,Associate,5,2,Neutral,Pharma,Junior,Junior,Cubicle,20,Ineligible
28868,144512,147236,73894,80109,North America,Associate,7,3,Neutral,Automotive,Junior,Junior,Cubicle,25,Ineligible
28869,79304,81519,19823,24029,North America,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,46,Ineligible
28871,79028,84805,26916,24569,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,7,Ineligible
28873,71933,78908,18547,22082,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,12,Ineligible
28874,101446,99426,31219,30042,North America,Analyst,2,0,Positive,CPG,Junior,Junior,Cubicle,1,Ineligible
28879,89376,93822,27323,32278,North America,Analyst,2,0,Positive,Tech,Junior,Junior,Cubicle,10,Ineligible
28887,446063,480461,340292,386243,North America,VP,10,32,Positive,Real Estate,VP,Senior,Shared,36,Ineligible
28889,123780,122095,60437,58703,North America,Associate,5,2,Neutral,Law,Junior,Junior,Cubicle,29,Ineligible
28891,114178,119812,57539,56511,North America,Associate,5,1,Neutral,Pharma,Junior,Junior,Cubicle,31,Ineligible
28898,85705,82799,24371,24651,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,29,Ineligible
28901,81667,80455,29293,19109,North America,Analyst,1,0,Positive,Media,Junior,Junior,Cubicle,24,Ineligible
28903,70462,75147,24795,25889,North America,Analyst,2,0,Neutral,CPG,Junior,Junior,Cubicle,42,Ineligible
28911,81774,85514,24325,27959,North America,Analyst,3,0,Neutral,CPG,Junior,Junior,Cubicle,46,Ineligible
28916,440292,484300,375589,372594,North America,VP,11,32,Neutral,Law,VP,Senior,Shared,47,Ineligible
28917,100828,110942,32024,39985,North America,Analyst,3,0,Positive,Pharma,Junior,Junior,Cubicle,3,Ineligible
28921,100537,101377,26797,31309,North America,Analyst,3,0,Positive,Law,Junior,Junior,Cubicle,2,Ineligible
28924,85250,95098,24050,30836,North America,Analyst,2,0,Neutral,Industrials,Junior,Junior,Cubicle,31,Ineligible
28933,388825,441126,308734,371310,North America,VP,11,25,Positive,Real Estate,VP,Senior,Shared,36,Ineligible
28935,122558,128660,60298,67149,North America,Associate,5,3,Neutral,Pharma,Junior,Junior,Cubicle,31,Ineligible
28938,80127,81487,25234,26533,North America,Analyst,1,0,Positive,Tech,Junior,Junior,Cubicle,14,Ineligible
28939,73607,80247,20634,25807,North America,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,17,Ineligible
28941,2837667,3588161,8532236,10678958,North America,MD,22,296,Neutral,Tech,Executive,Senior,Corner,37,Eligible
28945,85572,87410,24538,26957,North America,Analyst,2,0,Neutral,Media,Junior,Junior,Cubicle,13,Ineligible
28951,71732,73643,23103,20913,North America,Analyst,2,0,Neutral,Automotive,Junior,Junior,Cubicle,3,Ineligible
28952,140240,148138,67657,75147,North America,Associate,6,2,Positive,Aerospace,Junior,Junior,Cubicle,26,Ineligible
28956,84236,93283,25313,27926,North America,Analyst,3,0,Neutral,Real Estate,Junior,Junior,Cubicle,41,Ineligible
28957,125448,129367,64717,60865,North America,Associate,5,1,Positive,Aerospace,Junior,Junior,Cubicle,45,Ineligible
28958,91236,91238,30393,28396,North America,Analyst,2,0,Positive,Media,Junior,Junior,Cubicle,12,Ineligible
28961,145558,162620,76361,83099,North America,Associate,7,2,Positive,Pharma,Junior,Junior,Cubicle,24,Ineligible
28969,133972,149468,67622,76002,North America,Associate,4,2,Positive,Automotive,Junior,Junior,Cubicle,19,Ineligible
28971,94084,99769,25384,30020,North America,Analyst,2,0,Positive,Real Estate,Junior,Junior,Cubicle,28,Ineligible
28976,394913,437052,303268,373763,North America,VP,12,26,Neutral,Aerospace,VP,Senior,Shared,18,Ineligible
28978,94061,100662,28121,32963,North America,Analyst,3,0,Positive,Tech,Junior,Junior,Cubicle,42,Ineligible
28979,144337,155708,63768,73496,North America,Associate,5,4,Neutral,Media,Junior,Junior,Cubicle,41,Ineligible
28981,85185,90844,28914,28464,North America,Analyst,2,0,Neutral,Aerospace,Junior,Junior,Cubicle,16,Ineligible
